Customer_ID,custcare_Mean,new_cell,area,creditcd
1005354,0.0,Y,NEW YORK CITY AREA,
1005358,0.333333333,N,GREAT LAKES AREA,Y
1005382,0.0,Y,MIDWEST AREA,N
1005387,0.0,U,DALLAS AREA,Y
1005396,4.0,N,NEW ENGLAND AREA,N
1005401,0.666666667,U,MIDWEST AREA,Y
1005402,0.0,Y,CHICAGO AREA,Y
1005403,0.666666667,Y,PHILADELPHIA AREA,N
1005404,0.0,N,NEW YORK CITY AREA,N
1005408,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1005411,0.0,Y,TENNESSEE AREA,Y
1005423,0.0,U,OHIO AREA,Y
1005425,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
1005437,0.0,U,NEW YORK CITY AREA,N
1005439,0.0,N,DALLAS AREA,Y
1005458,1.333333333,U,NORTH FLORIDA AREA,Y
1005462,0.333333333,U,CENTRAL-SOUTH TEXAS AREA,N
1005466,0.0,U,MIDWEST AREA,Y
1005479,0.0,U,NEW ENGLAND AREA,Y
1005483,0.0,Y,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1005487,0.0,Y,TENNESSEE AREA,Y
1005508,0.0,Y,MIDWEST AREA,Y
1005513,0.0,N,TENNESSEE AREA,N
1005523,0.0,U,CALIFORNIA NORTH AREA,Y
1005531,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
1005546,9.0,U,CENTRAL-SOUTH TEXAS AREA,Y
1005556,0.333333333,U,SOUTH FLORIDA AREA,Y
1005582,0.0,N,TENNESSEE AREA,Y
1005586,0.0,Y,MIDWEST AREA,Y
1005589,11.33333333,U,NORTH FLORIDA AREA,Y
1005596,0.333333333,Y,SOUTH FLORIDA AREA,Y
1005598,0.0,N,DALLAS AREA,Y
1005601,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
1005606,0.0,Y,NORTHWEST-ROCKY MOUNTAIN AREA,N
1005623,1.333333333,Y,MIDWEST AREA,N
1005625,1.333333333,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1005645,0.0,Y,GREAT LAKES AREA,Y
1005651,4.666666667,U,SOUTHWEST AREA,Y
1005652,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
1005656,0.666666667,Y,SOUTHWEST AREA,Y
1005677,1.0,U,CENTRAL-SOUTH TEXAS AREA,Y
1005679,0.0,N,OHIO AREA,
1005689,0.333333333,U,DALLAS AREA,Y
1005695,0.0,U,NEW YORK CITY AREA,Y
1005696,0.0,U,SOUTHWEST AREA,Y
1005704,0.0,Y,MIDWEST AREA,Y
1005705,6.0,U,DALLAS AREA,Y
1005710,0.666666667,U,CENTRAL-SOUTH TEXAS AREA,Y
1005712,0.666666667,N,GREAT LAKES AREA,Y
1005730,1.0,U,NEW YORK CITY AREA,Y
1005731,0.666666667,Y,DALLAS AREA,Y
1005735,0.0,U,DALLAS AREA,Y
1005756,0.0,N,NORTH FLORIDA AREA,Y
1005758,1.666666667,N,DALLAS AREA,Y
1005775,0.0,N,DALLAS AREA,Y
1005797,0.666666667,U,ATLANTIC SOUTH AREA,N
1005808,0.666666667,N,HOUSTON AREA,Y
1005827,0.0,Y,HOUSTON AREA,N
1005856,0.0,U,NORTH FLORIDA AREA,Y
1005858,0.0,N,SOUTH FLORIDA AREA,Y
1005874,0.333333333,N,NEW YORK CITY AREA,Y
1005878,0.0,Y,PHILADELPHIA AREA,N
1005889,0.333333333,U,HOUSTON AREA,Y
1005898,7.666666667,U,HOUSTON AREA,Y
1005907,0.0,U,NEW ENGLAND AREA,Y
1005925,0.0,N,OHIO AREA,Y
1005939,0.0,U,GREAT LAKES AREA,Y
1005940,0.0,U,HOUSTON AREA,Y
1005946,0.333333333,U,HOUSTON AREA,Y
1005964,0.0,Y,HOUSTON AREA,Y
1005965,0.0,N,DALLAS AREA,Y
1005986,0.0,N,ATLANTIC SOUTH AREA,Y
1005989,0.0,Y,OHIO AREA,Y
1005990,0.666666667,Y,CALIFORNIA NORTH AREA,N
1005991,8.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
1005997,0.333333333,Y,CALIFORNIA NORTH AREA,N
1005998,0.0,U,NEW ENGLAND AREA,Y
1006002,0.0,U,CHICAGO AREA,N
1006009,0.0,N,TENNESSEE AREA,Y
1006023,2.666666667,Y,GREAT LAKES AREA,N
1006027,0.0,N,ATLANTIC SOUTH AREA,Y
1006028,1.666666667,N,NEW YORK CITY AREA,N
1006038,0.0,N,NEW YORK CITY AREA,Y
1006045,0.0,N,MIDWEST AREA,Y
1006046,0.0,U,NEW YORK CITY AREA,Y
1006051,0.0,U,MIDWEST AREA,Y
1006052,6.666666667,N,NORTH FLORIDA AREA,Y
1006067,0.0,U,SOUTHWEST AREA,N
1006071,2.333333333,Y,DC-MARYLAND-VIRGINIA AREA,Y
1006078,0.0,U,HOUSTON AREA,Y
1006084,0.0,Y,NEW YORK CITY AREA,N
1006085,3.666666667,U,OHIO AREA,N
1006096,0.0,Y,CHICAGO AREA,Y
1006128,0.0,Y,NEW YORK CITY AREA,N
1006137,0.333333333,N,HOUSTON AREA,Y
1006142,0.0,U,DALLAS AREA,Y
1006158,4.0,Y,SOUTH FLORIDA AREA,Y
1006161,0.0,N,SOUTHWEST AREA,Y
1006174,0.0,U,NORTH FLORIDA AREA,Y
1006220,2.333333333,N,NEW ENGLAND AREA,N
1006222,0.0,N,NEW YORK CITY AREA,Y
1006223,0.0,Y,GREAT LAKES AREA,Y
1006235,2.333333333,U,NEW YORK CITY AREA,Y
1006240,0.0,U,NEW ENGLAND AREA,Y
1006273,0.666666667,U,MIDWEST AREA,Y
1006275,0.0,N,NEW YORK CITY AREA,N
1006291,0.0,U,DALLAS AREA,Y
1006333,0.0,N,NORTH FLORIDA AREA,Y
1006339,0.0,Y,SOUTH FLORIDA AREA,Y
1006355,0.0,U,HOUSTON AREA,Y
1006361,3.0,U,CALIFORNIA NORTH AREA,Y
1006367,0.0,U,MIDWEST AREA,Y
1006373,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
1006385,6.333333333,Y,NEW YORK CITY AREA,Y
1006388,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1006389,7.666666667,U,SOUTHWEST AREA,N
1006391,0.0,Y,OHIO AREA,Y
1006408,0.0,N,HOUSTON AREA,Y
1006422,0.666666667,N,DALLAS AREA,Y
1006426,1.666666667,U,CALIFORNIA NORTH AREA,Y
1006443,4.666666667,U,MIDWEST AREA,Y
1006476,1.333333333,Y,NEW YORK CITY AREA,Y
1006490,0.0,U,SOUTH FLORIDA AREA,Y
1006496,0.333333333,U,OHIO AREA,Y
1006532,1.333333333,U,PHILADELPHIA AREA,Y
1006542,0.0,U,MIDWEST AREA,Y
1006562,3.666666667,U,HOUSTON AREA,N
1006572,0.0,U,HOUSTON AREA,Y
1006604,0.0,U,NEW YORK CITY AREA,Y
1006613,0.0,N,NORTH FLORIDA AREA,Y
1006617,0.0,U,MIDWEST AREA,Y
1006629,0.0,Y,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1006644,0.0,U,CALIFORNIA NORTH AREA,N
1006652,0.0,U,GREAT LAKES AREA,N
1006656,0.0,U,DALLAS AREA,Y
1006659,0.333333333,N,TENNESSEE AREA,Y
1006673,0.666666667,Y,TENNESSEE AREA,Y
1006686,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
1006699,2.666666667,N,HOUSTON AREA,Y
1006703,1.333333333,Y,CALIFORNIA NORTH AREA,Y
1006752,0.0,N,MIDWEST AREA,Y
1006760,0.0,Y,OHIO AREA,Y
1006766,0.0,U,NEW YORK CITY AREA,N
1006770,0.0,Y,NEW YORK CITY AREA,Y
1006781,1.666666667,N,DALLAS AREA,N
1006798,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
1006808,0.666666667,N,OHIO AREA,Y
1006821,0.0,Y,MIDWEST AREA,Y
1006832,13.66666667,Y,HOUSTON AREA,N
1006837,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
1006844,0.0,U,DALLAS AREA,Y
1006863,2.333333333,N,CENTRAL-SOUTH TEXAS AREA,N
1006868,0.666666667,U,CENTRAL-SOUTH TEXAS AREA,Y
1006875,1.0,Y,OHIO AREA,Y
1006887,0.333333333,U,NEW YORK CITY AREA,N
1006888,0.0,U,PHILADELPHIA AREA,Y
1006892,0.0,N,HOUSTON AREA,N
1006893,0.0,Y,PHILADELPHIA AREA,Y
1006895,0.0,Y,NORTH FLORIDA AREA,
1006906,0.0,Y,SOUTHWEST AREA,Y
1006908,0.0,Y,CALIFORNIA NORTH AREA,Y
1006912,0.0,U,HOUSTON AREA,Y
1006915,2.666666667,U,CALIFORNIA NORTH AREA,Y
1006935,0.0,U,DALLAS AREA,Y
1006940,0.0,Y,DALLAS AREA,Y
1006945,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
1006970,0.0,U,NEW YORK CITY AREA,Y
1006976,0.0,Y,HOUSTON AREA,N
1006980,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
1007017,2.0,N,NEW ENGLAND AREA,N
1007018,4.333333333,N,NEW YORK CITY AREA,Y
1007025,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
1007035,0.0,Y,NEW YORK CITY AREA,Y
1007042,0.0,Y,HOUSTON AREA,Y
1007061,0.0,U,DALLAS AREA,Y
1007067,0.0,N,NEW YORK CITY AREA,N
1007073,0.0,U,DALLAS AREA,Y
1007082,0.0,N,NORTH FLORIDA AREA,Y
1007086,0.0,N,HOUSTON AREA,Y
1007115,0.0,Y,SOUTH FLORIDA AREA,Y
1007122,6.333333333,N,GREAT LAKES AREA,Y
1007124,0.0,Y,HOUSTON AREA,Y
1007136,0.0,Y,SOUTHWEST AREA,N
1007145,0.0,N,DALLAS AREA,Y
1007171,1.666666667,U,NEW ENGLAND AREA,Y
1007176,0.0,Y,NEW ENGLAND AREA,Y
1007178,0.666666667,N,HOUSTON AREA,N
1007184,0.0,U,OHIO AREA,Y
1007187,0.0,U,NORTH FLORIDA AREA,Y
1007209,0.0,N,NORTH FLORIDA AREA,Y
1007211,0.0,U,DALLAS AREA,Y
1007216,0.0,N,GREAT LAKES AREA,Y
1007220,0.666666667,Y,SOUTHWEST AREA,Y
1007227,0.0,Y,MIDWEST AREA,Y
1007231,0.0,Y,NEW YORK CITY AREA,N
1007244,3.0,U,OHIO AREA,Y
1007245,0.0,U,MIDWEST AREA,Y
1007262,0.0,N,HOUSTON AREA,Y
1007294,0.0,N,MIDWEST AREA,Y
1007300,0.666666667,U,NEW ENGLAND AREA,Y
1007304,0.0,U,NORTH FLORIDA AREA,Y
1007309,1.0,Y,SOUTHWEST AREA,Y
1007332,6.666666667,U,ATLANTIC SOUTH AREA,N
1007357,0.0,U,GREAT LAKES AREA,Y
1007363,0.0,Y,NEW ENGLAND AREA,Y
1007369,0.0,Y,PHILADELPHIA AREA,Y
1007370,0.333333333,U,NEW ENGLAND AREA,Y
1007371,0.333333333,N,NEW YORK CITY AREA,Y
1007374,0.0,Y,NEW YORK CITY AREA,Y
1007377,0.0,U,CALIFORNIA NORTH AREA,Y
1007378,3.333333333,Y,NEW YORK CITY AREA,Y
1007399,0.0,Y,GREAT LAKES AREA,Y
1007406,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
1007410,0.0,U,MIDWEST AREA,Y
1007421,0.0,N,SOUTHWEST AREA,N
1007427,0.666666667,U,CALIFORNIA NORTH AREA,Y
1007455,2.666666667,N,SOUTH FLORIDA AREA,Y
1007457,0.0,U,SOUTHWEST AREA,N
1007459,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
1007463,6.333333333,N,GREAT LAKES AREA,Y
1007474,0.0,Y,CALIFORNIA NORTH AREA,Y
1007480,1.333333333,Y,SOUTH FLORIDA AREA,Y
1007489,0.0,U,TENNESSEE AREA,N
1007506,0.0,N,SOUTHWEST AREA,N
1007521,0.0,Y,NEW YORK CITY AREA,Y
1007523,14.0,N,SOUTH FLORIDA AREA,Y
1007529,0.0,U,CALIFORNIA NORTH AREA,N
1007540,0.0,Y,DALLAS AREA,Y
1007567,0.0,N,HOUSTON AREA,Y
1007573,0.333333333,U,NEW YORK CITY AREA,Y
1007574,0.0,Y,MIDWEST AREA,Y
1007577,0.0,Y,MIDWEST AREA,N
1007584,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
1007585,3.0,U,SOUTH FLORIDA AREA,N
1007629,0.0,U,DALLAS AREA,N
1007633,5.333333333,Y,DALLAS AREA,Y
1007642,0.0,N,NORTH FLORIDA AREA,Y
1007648,0.0,N,HOUSTON AREA,N
1007649,0.666666667,Y,TENNESSEE AREA,Y
1007685,0.0,U,CALIFORNIA NORTH AREA,Y
1007686,0.0,N,NEW ENGLAND AREA,Y
1007691,1.666666667,N,DALLAS AREA,Y
1007701,0.0,Y,HOUSTON AREA,N
1007708,0.333333333,U,CALIFORNIA NORTH AREA,Y
1007718,0.0,U,SOUTHWEST AREA,Y
1007747,0.666666667,U,ATLANTIC SOUTH AREA,N
1007748,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
1007751,0.333333333,U,TENNESSEE AREA,Y
1007755,0.666666667,N,MIDWEST AREA,Y
1007759,0.0,U,MIDWEST AREA,Y
1007764,0.0,Y,CALIFORNIA NORTH AREA,Y
1007765,1.666666667,Y,TENNESSEE AREA,Y
1007787,1.333333333,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1007788,0.333333333,Y,HOUSTON AREA,Y
1007795,0.333333333,Y,MIDWEST AREA,Y
1007802,0.333333333,U,CALIFORNIA NORTH AREA,Y
1007815,1.0,N,HOUSTON AREA,Y
1007817,0.0,U,DALLAS AREA,Y
1007818,2.0,U,ATLANTIC SOUTH AREA,Y
1007829,11.66666667,U,SOUTHWEST AREA,Y
1007830,0.0,Y,NEW YORK CITY AREA,N
1007833,0.0,U,ATLANTIC SOUTH AREA,Y
1007850,0.0,Y,DALLAS AREA,N
1007882,0.0,U,DALLAS AREA,Y
1007888,0.0,U,CALIFORNIA NORTH AREA,Y
1007907,7.666666667,U,NEW ENGLAND AREA,N
1007908,0.0,U,DALLAS AREA,Y
1007924,0.666666667,Y,CENTRAL-SOUTH TEXAS AREA,Y
1007937,0.0,Y,SOUTH FLORIDA AREA,Y
1007938,0.0,U,MIDWEST AREA,N
1007947,0.0,U,NEW YORK CITY AREA,Y
1007959,0.0,U,HOUSTON AREA,Y
1007977,0.0,Y,HOUSTON AREA,Y
1007984,0.0,N,NEW YORK CITY AREA,Y
1007985,0.0,Y,HOUSTON AREA,Y
1007989,1.666666667,Y,NEW YORK CITY AREA,N
1008003,0.0,U,MIDWEST AREA,Y
1008011,0.0,Y,NEW YORK CITY AREA,Y
1008024,0.0,Y,SOUTH FLORIDA AREA,Y
1008029,0.0,Y,TENNESSEE AREA,N
1008035,19.66666667,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1008063,0.0,U,HOUSTON AREA,Y
1008066,0.0,U,DALLAS AREA,N
1008068,0.0,Y,MIDWEST AREA,Y
1008072,3.333333333,Y,NEW ENGLAND AREA,Y
1008079,0.333333333,Y,SOUTH FLORIDA AREA,Y
1008080,5.333333333,Y,GREAT LAKES AREA,N
1008119,0.0,U,HOUSTON AREA,Y
1008138,1.333333333,Y,SOUTHWEST AREA,N
1008139,1.333333333,N,NEW YORK CITY AREA,Y
1008157,0.0,U,HOUSTON AREA,Y
1008167,0.0,Y,MIDWEST AREA,Y
1008168,5.333333333,U,NEW YORK CITY AREA,N
1008179,0.0,U,NEW YORK CITY AREA,N
1008183,0.333333333,N,NEW YORK CITY AREA,Y
1008191,0.0,Y,NEW YORK CITY AREA,Y
1008205,3.666666667,U,MIDWEST AREA,N
1008208,2.0,N,DALLAS AREA,Y
1008217,12.0,Y,NORTH FLORIDA AREA,Y
1008238,0.0,U,CALIFORNIA NORTH AREA,Y
1008245,0.666666667,U,CALIFORNIA NORTH AREA,Y
1008253,0.0,Y,DALLAS AREA,N
1008268,0.0,N,CALIFORNIA NORTH AREA,Y
1008305,0.0,N,ATLANTIC SOUTH AREA,Y
1008321,2.0,Y,NEW YORK CITY AREA,Y
1008338,0.0,N,NEW YORK CITY AREA,N
1008341,0.0,U,NEW YORK CITY AREA,Y
1008347,0.0,Y,NEW YORK CITY AREA,Y
1008356,0.0,Y,TENNESSEE AREA,Y
1008378,0.666666667,Y,NEW YORK CITY AREA,N
1008386,0.0,U,OHIO AREA,Y
1008416,12.66666667,N,GREAT LAKES AREA,N
1008422,0.0,U,DALLAS AREA,Y
1008426,0.0,U,DALLAS AREA,N
1008434,0.0,U,SOUTHWEST AREA,N
1008435,1.333333333,Y,NEW YORK CITY AREA,Y
1008438,0.0,Y,TENNESSEE AREA,Y
1008475,0.0,N,OHIO AREA,Y
1008480,0.0,Y,NEW YORK CITY AREA,Y
1008488,0.0,U,CALIFORNIA NORTH AREA,Y
1008505,3.333333333,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1008514,12.33333333,Y,MIDWEST AREA,Y
1008517,4.666666667,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1008521,0.0,Y,SOUTHWEST AREA,Y
1008522,1.666666667,U,NEW YORK CITY AREA,N
1008525,0.333333333,U,CENTRAL-SOUTH TEXAS AREA,Y
1008530,0.0,Y,NEW YORK CITY AREA,Y
1008539,0.0,N,ATLANTIC SOUTH AREA,Y
1008549,0.0,U,CHICAGO AREA,Y
1008620,0.0,N,CALIFORNIA NORTH AREA,Y
1008625,0.0,U,MIDWEST AREA,Y
1008626,0.0,N,CALIFORNIA NORTH AREA,Y
1008629,0.0,U,MIDWEST AREA,Y
1008643,0.0,Y,NEW ENGLAND AREA,Y
1008646,0.0,Y,NORTH FLORIDA AREA,Y
1008659,0.333333333,N,CHICAGO AREA,Y
1008661,3.0,Y,DALLAS AREA,N
1008664,0.0,Y,MIDWEST AREA,Y
1008669,0.0,N,CHICAGO AREA,Y
1008682,0.666666667,Y,CENTRAL-SOUTH TEXAS AREA,Y
1008711,0.0,U,CENTRAL-SOUTH TEXAS AREA,N
1008721,8.666666667,U,TENNESSEE AREA,N
1008738,0.0,N,DALLAS AREA,Y
1008743,0.0,U,GREAT LAKES AREA,Y
1008748,0.0,U,DALLAS AREA,N
1008751,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
1008764,1.333333333,U,NEW YORK CITY AREA,Y
1008791,0.0,N,GREAT LAKES AREA,Y
1008805,0.0,N,ATLANTIC SOUTH AREA,Y
1008816,0.0,Y,CHICAGO AREA,Y
1008818,0.0,U,NORTH FLORIDA AREA,Y
1008822,0.0,U,NEW YORK CITY AREA,Y
1008854,0.0,U,MIDWEST AREA,N
1008885,0.333333333,N,SOUTH FLORIDA AREA,Y
1008888,0.666666667,N,NORTH FLORIDA AREA,N
1008892,0.0,N,CHICAGO AREA,Y
1008918,0.0,U,SOUTH FLORIDA AREA,Y
1008920,0.0,U,CALIFORNIA NORTH AREA,Y
1008921,0.0,N,DC-MARYLAND-VIRGINIA AREA,Y
1008922,34.33333333,U,NEW YORK CITY AREA,Y
1008923,0.0,U,CHICAGO AREA,Y
1008946,0.0,U,HOUSTON AREA,Y
1008964,0.0,U,MIDWEST AREA,Y
1008965,1.333333333,U,CHICAGO AREA,N
1008974,0.0,U,OHIO AREA,Y
1008984,0.0,Y,DALLAS AREA,N
1009001,0.0,U,CHICAGO AREA,Y
1009017,0.0,U,NORTH FLORIDA AREA,Y
1009022,0.0,U,SOUTH FLORIDA AREA,Y
1009045,0.666666667,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1009046,1.0,N,ATLANTIC SOUTH AREA,Y
1009051,0.0,Y,CHICAGO AREA,N
1009061,0.0,N,ATLANTIC SOUTH AREA,Y
1009067,3.333333333,U,NEW YORK CITY AREA,Y
1009078,0.333333333,U,NEW ENGLAND AREA,Y
1009090,0.0,Y,NEW ENGLAND AREA,Y
1009101,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
1009113,0.0,U,CALIFORNIA NORTH AREA,Y
1009116,0.0,U,DALLAS AREA,Y
1009120,0.0,N,SOUTHWEST AREA,Y
1009131,0.0,Y,OHIO AREA,Y
1009148,0.0,U,TENNESSEE AREA,Y
1009158,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
1009168,0.0,U,OHIO AREA,
1009193,0.0,U,SOUTHWEST AREA,Y
1009195,0.0,N,CHICAGO AREA,Y
1009201,0.0,U,HOUSTON AREA,N
1009204,5.0,Y,NEW YORK CITY AREA,Y
1009247,0.0,U,CHICAGO AREA,Y
1009250,0.0,Y,OHIO AREA,Y
1009264,0.333333333,Y,HOUSTON AREA,N
1009282,21.0,U,NEW YORK CITY AREA,Y
1009309,1.333333333,Y,CHICAGO AREA,Y
1009325,0.0,Y,OHIO AREA,Y
1009333,1.0,U,CALIFORNIA NORTH AREA,Y
1009349,0.0,U,OHIO AREA,Y
1009359,0.0,N,SOUTH FLORIDA AREA,N
1009360,0.0,U,SOUTHWEST AREA,N
1009364,0.0,U,SOUTHWEST AREA,Y
1009369,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1009385,0.333333333,U,DALLAS AREA,Y
1009397,0.666666667,U,DC-MARYLAND-VIRGINIA AREA,Y
1009402,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1009404,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1009448,0.0,N,CHICAGO AREA,Y
1009449,0.0,U,MIDWEST AREA,Y
1009450,1.333333333,U,NEW YORK CITY AREA,Y
1009459,0.0,Y,NEW YORK CITY AREA,Y
1009460,0.0,Y,NEW YORK CITY AREA,Y
1009464,0.0,U,TENNESSEE AREA,Y
1009466,0.0,U,OHIO AREA,Y
1009483,1.666666667,N,NORTH FLORIDA AREA,N
1009493,0.0,N,MIDWEST AREA,Y
1009505,0.0,N,NEW YORK CITY AREA,N
1009520,0.0,U,DALLAS AREA,Y
1009534,1.0,Y,OHIO AREA,N
1009538,0.0,U,MIDWEST AREA,Y
1009551,0.333333333,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1009552,0.333333333,U,DALLAS AREA,N
1009556,0.0,U,TENNESSEE AREA,N
1009558,0.0,Y,MIDWEST AREA,Y
1009566,0.0,U,GREAT LAKES AREA,Y
1009570,0.0,U,ATLANTIC SOUTH AREA,Y
1009577,0.0,U,SOUTH FLORIDA AREA,Y
1009578,4.0,U,HOUSTON AREA,Y
1009587,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
1009609,0.0,N,NORTH FLORIDA AREA,N
1009613,1.666666667,N,NEW YORK CITY AREA,Y
1009632,0.0,N,SOUTH FLORIDA AREA,Y
1009640,0.0,U,NEW YORK CITY AREA,
1009667,0.0,U,SOUTHWEST AREA,Y
1009678,0.0,Y,CALIFORNIA NORTH AREA,Y
1009685,0.0,U,CALIFORNIA NORTH AREA,Y
1009693,0.0,Y,NORTH FLORIDA AREA,Y
1009710,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1009714,0.0,U,SOUTH FLORIDA AREA,N
1009724,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
1009726,6.333333333,U,CALIFORNIA NORTH AREA,Y
1009735,0.0,U,NORTH FLORIDA AREA,Y
1009755,0.0,N,PHILADELPHIA AREA,N
1009771,0.0,Y,NEW YORK CITY AREA,Y
1009776,0.0,Y,NEW YORK CITY AREA,Y
1009778,6.333333333,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
1009783,12.66666667,U,NEW YORK CITY AREA,Y
1009793,0.0,N,DALLAS AREA,Y
1009794,4.666666667,U,HOUSTON AREA,N
1009797,0.0,Y,GREAT LAKES AREA,Y
1009802,0.0,N,CHICAGO AREA,Y
1009803,0.0,N,ATLANTIC SOUTH AREA,Y
1009821,0.0,U,NORTH FLORIDA AREA,Y
1009834,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1009835,0.0,N,HOUSTON AREA,Y
1009863,0.0,U,DALLAS AREA,Y
1009884,4.0,U,NORTH FLORIDA AREA,Y
1009891,0.0,U,GREAT LAKES AREA,Y
1009899,0.0,N,DALLAS AREA,Y
1009905,0.0,N,SOUTH FLORIDA AREA,N
1009962,0.0,U,NEW ENGLAND AREA,Y
1010010,0.666666667,N,TENNESSEE AREA,Y
1010021,2.333333333,U,NORTH FLORIDA AREA,Y
1010022,0.666666667,Y,SOUTH FLORIDA AREA,Y
1010038,13.66666667,N,NEW YORK CITY AREA,Y
1010065,26.66666667,N,GREAT LAKES AREA,Y
1010079,1.333333333,U,CALIFORNIA NORTH AREA,Y
1010080,7.333333333,U,OHIO AREA,Y
1010082,0.0,Y,CALIFORNIA NORTH AREA,Y
1010120,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
1010125,9.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1010153,0.0,U,NEW YORK CITY AREA,Y
1010166,0.0,Y,MIDWEST AREA,
1010189,8.333333333,Y,NEW ENGLAND AREA,Y
1010192,0.666666667,Y,CALIFORNIA NORTH AREA,N
1010240,0.0,Y,NEW YORK CITY AREA,Y
1010246,2.333333333,U,DC-MARYLAND-VIRGINIA AREA,Y
1010249,0.0,N,SOUTH FLORIDA AREA,Y
1010254,0.333333333,Y,ATLANTIC SOUTH AREA,N
1010276,0.333333333,N,NEW ENGLAND AREA,Y
1010281,0.0,U,CALIFORNIA NORTH AREA,Y
1010287,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
1010312,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1010336,2.666666667,U,DC-MARYLAND-VIRGINIA AREA,Y
1010350,1.666666667,N,CALIFORNIA NORTH AREA,Y
1010356,0.333333333,U,OHIO AREA,Y
1010357,9.333333333,Y,GREAT LAKES AREA,Y
1010359,0.666666667,U,GREAT LAKES AREA,Y
1010367,4.0,U,GREAT LAKES AREA,Y
1010374,0.0,N,OHIO AREA,Y
1010375,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
1010384,16.0,U,NEW YORK CITY AREA,N
1010394,0.0,Y,MIDWEST AREA,N
1010397,0.0,U,GREAT LAKES AREA,Y
1010398,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
1010404,5.333333333,Y,CHICAGO AREA,Y
1010406,0.0,U,NEW YORK CITY AREA,Y
1010414,0.0,U,OHIO AREA,Y
1010453,0.0,Y,NEW YORK CITY AREA,Y
1010456,0.0,Y,CHICAGO AREA,Y
1010464,0.0,U,ATLANTIC SOUTH AREA,Y
1010470,0.0,N,MIDWEST AREA,Y
1010472,0.0,Y,MIDWEST AREA,Y
1010483,11.66666667,N,NEW YORK CITY AREA,Y
1010486,0.0,N,DALLAS AREA,Y
1010497,6.333333333,Y,NEW YORK CITY AREA,Y
1010502,0.333333333,U,MIDWEST AREA,Y
1010504,0.0,Y,NEW YORK CITY AREA,Y
1010511,0.0,U,CALIFORNIA NORTH AREA,Y
1010522,0.0,U,OHIO AREA,Y
1010540,0.0,N,HOUSTON AREA,N
1010558,2.333333333,U,HOUSTON AREA,N
1010574,1.333333333,N,CHICAGO AREA,Y
1010578,0.0,Y,MIDWEST AREA,Y
1010583,0.333333333,U,NEW YORK CITY AREA,Y
1010594,1.333333333,N,HOUSTON AREA,Y
1010595,0.666666667,N,MIDWEST AREA,Y
1010603,0.0,Y,NORTH FLORIDA AREA,N
1010627,0.0,U,MIDWEST AREA,Y
1010646,0.0,U,MIDWEST AREA,Y
1010661,0.0,Y,SOUTH FLORIDA AREA,Y
1010673,0.333333333,Y,DC-MARYLAND-VIRGINIA AREA,Y
1010704,0.333333333,N,MIDWEST AREA,Y
1010707,0.0,Y,MIDWEST AREA,Y
